Current Loan Amount,Term-Long Term,Term-Short Term,Credit Score,Annual Income,Years in current job-< 1 year,Years in current job-1 year,Years in current job-10+ years,Years in current job-2 years,Years in current job-3 years,Years in current job-4 years,Years in current job-5 years,Years in current job-6 years,Years in current job-7 years,Years in current job-8 years,Years in current job-9 years,Years in current job-n/a,Home Ownership-HaveMortgage,Home Ownership-Home Mortgage,Home Ownership-Own Home,Home Ownership-Rent,Purpose-Business Loan,Purpose-Buy a Car,Purpose-Buy House,Purpose-Debt Consolidation,Purpose-Educational Expenses,Purpose-Home Improvements,Purpose-major_purchase,Purpose-Medical Bills,Purpose-moving,Purpose-other,Purpose-Other,Purpose-renewable_energy,Purpose-small_business,Purpose-Take a Trip,Purpose-vacation,Purpose-wedding,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,Scored Labels,Scored Probabilities
204204,0,1,742,1706751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9941.75,23.3,26,8,0,329688,883674,0,0,1,0.839645385742188
297198,1,0,651,754908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9436.35,6.2,26,6,0,38228,172942,0,0,1,0.556410610675812
480766,0,1,733,2316518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19304.38,17.8,80,10,0,312569,458700,0,0,1,0.690282166004181
403766,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4858.68,19,44,10,0,149055,531036,0,0,1,0.77720057964325
349140,0,1,742,1920520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30568.34,19,NA,13,0,235695,507232,0,0,1,0.832851350307465
782628,0,1,675,1448370,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31260.7,29.1,16,12,0,197885,241450,0,0,1,0.837164163589478
150546,0,1,704,1058642,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9086.56,18.8,19,10,0,69635,174130,0,0,1,0.838680028915405
140976,0,1,741,1369786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29107.81,19.4,NA,16,0,491587,621412,0,0,1,0.850441217422485
265694,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12096.92,15.6,27,10,0,298319,487190,0,0,1,0.843075096607208
433004,0,1,717,934895,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18620,17.5,NA,22,0,339492,522060,0,0,1,0.893122136592865
179124,0,1,738,966815,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4117.11,18.2,NA,7,0,81358,312994,0,0,1,0.730578303337097
473176,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29540.06,25,NA,17,0,512335,1468390,0,0,1,0.716107964515686
264682,0,1,721,800071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13134.51,8.2,NA,11,1,105982,238304,0,1,1,0.83953469991684
99999999,1,0,621,1128486,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15516.73,31,60,11,1,475266,733744,1,0,1,0.998731911182404
756140,1,0,6440,2462856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24218.16,17,49,7,0,286938,498872,0,0,0,0.0896568298339844
69740,0,1,741,931760,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9472.83,18.9,82,12,1,72333,303490,1,0,1,0.827074706554413
486794,0,1,681,1051023,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16991.32,12.3,NA,20,0,289541,2095346,0,0,1,0.789977133274078
22176,0,1,727,555408,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6201.98,16.1,11,15,1,54188,153010,1,0,1,0.812869310379028
255376,0,1,6910,652080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5868.72,31,NA,11,0,506331,1014310,0,0,0,0.214189097285271
438548,0,1,748,1464216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20376.93,18.8,NA,10,0,415397,1034352,0,0,1,0.789846956729889
240636,0,1,746,2191650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13040.27,30.2,NA,20,0,418722,2770482,0,0,1,0.86442244052887
206118,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6890.73,28.6,NA,5,0,155705,229394,0,0,1,0.614249169826508
661914,1,0,679,2080823,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25663.49,19.6,66,10,0,102315,243738,0,0,1,0.723853051662445
99999999,0,1,747,1239826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25622.83,28.6,10,20,0,383857,1105654,0,0,1,0.99961119890213
179300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2652.4,25.5,NA,6,1,103436,484902,1,0,1,0.735838532447815
109054,0,1,685,809970,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1505.18,12.9,22,9,0,2698,91740,0,0,1,0.844564259052277
110836,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12124.66,10.7,54,19,1,56335,210452,1,0,1,0.666811883449554
157476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14329.23,17.6,NA,11,1,167447,407308,1,0,1,0.760587632656097
70268,0,1,681,1381414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11200.88,17.6,43,10,0,78660,476872,0,0,1,0.852606654167175
267454,1,0,743,1020186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17173.34,14,72,12,0,153672,343486,0,0,1,0.783329904079437
99999999,0,1,738,769120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10895.93,32.7,60,9,1,75297,124718,1,0,1,0.998109519481659
56210,0,1,698,1397830,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18987.08,16.9,NA,12,0,315324,382316,0,0,1,0.811327219009399
329736,0,1,731,1269846,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10423.4,30.3,47,3,0,694944,18287852,0,0,1,0.87897777557373
668448,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58820.2,19.4,11,25,0,1706523,22454278,0,0,1,0.750654876232147
425194,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14681.11,16.5,NA,17,0,308408,1095446,0,0,1,0.783006191253662
258170,0,1,746,1114806,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14306.62,13,NA,13,0,226214,735746,0,0,1,0.894726693630219
99999999,1,0,605,5727360,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16322.9,16.8,23,11,0,380323,537042,0,0,1,0.998108208179474
370634,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15466.38,11,NA,6,0,258875,419232,0,0,1,0.606373369693756
556776,1,0,721,1250200,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2771.15,26.9,30,5,1,164711,289410,0,0,1,0.802033543586731
150678,0,1,727,743584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15925.23,12,72,11,2,88217,286088,2,0,1,0.666690945625305
343860,0,1,7020,761007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17566.64,14.7,NA,10,0,265050,384604,0,0,0,0.129287734627724
133562,0,1,718,1114996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20255.9,44.2,NA,7,2,132563,178508,0,2,1,0.748809278011322
99999999,1,0,659,1363345,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19121.03,23.4,17,23,0,239875,468380,0,0,1,0.998709976673126
274296,0,1,725,976277,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5166.1,15.1,NA,7,1,137009,368082,1,0,1,0.901246607303619
332904,0,1,682,575985,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6479.76,12.8,45,7,0,131974,193424,0,0,1,0.809033215045929
99999999,1,0,721,2527323,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39805.38,20.8,70,18,0,436886,1184700,0,0,1,0.999123573303223
108240,0,1,683,1168386,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21809.91,14.5,27,9,0,84968,252252,0,0,1,0.818337023258209
249590,0,1,741,1184099,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17860.19,22.5,54,13,0,387087,1047222,0,0,1,0.682083964347839
217118,0,1,710,1387589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35614.55,17.5,21,7,0,134539,175824,0,0,1,0.873722672462463
99999999,1,0,716,1422302,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24771.63,19.1,NA,13,0,714381,1161776,0,0,1,0.999219834804535
216106,1,0,701,1399787,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22163.12,12.9,NA,11,0,104747,333190,0,0,1,0.787352383136749
99999999,0,1,739,2422975,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13185.05,20.4,NA,7,1,230470,578886,1,0,1,0.999358713626862
224576,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13956.45,20.4,9,7,0,74746,112266,0,0,1,0.572799444198608
215402,1,0,692,1190578,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13394.05,9,31,9,0,32566,369776,0,0,1,0.75829029083252
444664,1,0,723,1029192,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8276.4,22.7,17,7,0,305653,453728,0,0,1,0.852258741855621
99999999,0,1,731,560652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5232.79,16.2,NA,4,0,57057,99506,0,0,1,0.998807072639465
322080,0,1,748,1075552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9769.61,18.7,41,14,0,215574,489434,0,0,1,0.832671523094177
304986,1,0,709,1542724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28540.47,20.9,8,14,0,253308,417802,0,0,1,0.71640545129776
110836,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11804.7,15.4,43,18,0,137959,694540,0,0,1,0.79950088262558
416460,1,0,659,1429142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24295.3,14.7,37,9,0,306185,363990,0,0,1,0.607153296470642
344036,1,0,700,3157002,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10760.27,16,9,9,0,91162,290774,0,0,1,0.641797244548798
386650,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5992.6,19.5,NA,6,0,335711,643588,0,0,1,0.784509122371674
236390,0,1,7120,705185,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16101.55,15.5,NA,14,0,160987,291258,0,0,0,0.12584675848484
760760,0,1,676,1689480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11094.29,8,9,15,0,289807,916828,0,0,1,0.752001762390137
69212,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10588.13,5.2,50,7,0,34409,100342,0,0,1,0.757063806056976
764610,0,1,700,2075370,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40642.71,23.4,62,14,1,718599,900504,0,1,1,0.849549770355225
99999999,0,1,734,772388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14804.23,13.5,33,7,1,136154,324368,1,0,1,0.999280035495758
110088,0,1,725,1344497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8492.81,8.7,NA,6,1,80389,300234,0,1,1,0.822547733783722
222398,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14171.53,19.8,38,10,0,119643,284460,0,0,1,0.655227184295654
580272,1,0,721,1311684,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20003.2,18.2,18,11,0,486362,1265506,0,0,1,0.833246469497681
669306,1,0,742,2235084,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27752.16,13.7,NA,7,0,439907,597850,0,0,1,0.815127730369568
99999999,0,1,735,519099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2673.3,11,NA,4,0,85557,113476,0,0,1,0.998921394348145
155826,0,1,710,1134338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4924.99,17.3,17,6,0,104272,222750,0,0,1,0.863253235816956
737792,1,0,692,1352610,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36407.8,18.5,NA,16,0,354901,925540,0,0,1,0.799685776233673
464882,0,1,735,2230524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10316.24,13.3,41,13,0,198664,453728,0,0,1,0.691719830036163
311982,0,1,749,1732059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8631.51,6.5,NA,8,0,48298,787776,0,0,1,0.87883859872818
99999999,0,1,737,3015072,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23869.32,27.9,23,10,0,656450,818202,0,0,1,0.999327182769775
154110,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13388.54,9.5,NA,6,0,108718,358644,0,0,1,0.74628084897995
262504,0,1,694,1052220,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19991.99,19,NA,8,0,330961,418814,0,0,1,0.856609344482422
449636,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16827.35,18.4,NA,8,0,281865,434016,0,0,1,0.746771633625031
46442,0,1,720,1159950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10400.98,25.5,12,7,0,24301,461296,0,0,1,0.8745157122612
267344,0,1,740,1645134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15903,15.4,71,9,0,180557,396704,0,0,1,0.797716200351715
359392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21961.15,9.3,NA,11,0,70889,314468,0,0,1,0.678488373756409
47498,0,1,714,950969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13868.48,21.7,17,4,0,211432,287012,0,0,1,0.91655707359314
200596,0,1,747,1169697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18227.84,27.5,NA,19,0,193857,620048,0,0,1,0.868429958820343
289212,1,0,724,672448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11095.43,12,NA,8,0,230432,527318,0,0,1,0.783829152584076
236126,1,0,7150,873981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7865.81,29.8,58,7,0,208962,569294,0,0,0,0.0748913809657097
372548,0,1,749,2271108,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9557.57,12.1,NA,18,0,344147,1355398,0,0,1,0.901377022266388
660132,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17350.42,48,18,12,0,491815,1224674,0,0,1,0.802220523357391
453134,0,1,695,1639890,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22958.65,20.5,37,11,0,472625,673134,0,0,1,0.831452190876007
653048,1,0,649,1455476,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7653.39,11.8,NA,4,0,94924,118822,0,0,1,0.834355473518372
314336,0,1,738,942590,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19008.93,13.5,NA,11,0,316673,985688,0,0,1,0.804785251617432
132528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9714.51,22,40,7,0,99864,187704,0,0,1,0.655152022838593
195954,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17676.08,14.8,NA,5,0,143260,187198,0,0,1,0.739356398582459
217074,0,1,750,536180,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7506.33,19.8,6,10,0,344508,2121790,0,0,1,0.962855577468872
332486,0,1,746,1914250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13367.83,32.8,22,12,0,379126,1310364,0,0,1,0.903359055519104
270556,0,1,742,2881730,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16521.83,14.6,34,8,1,178904,448360,0,1,1,0.862682819366455
606386,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17445.8,16.6,52,19,0,2241620,9204140,0,0,1,0.768324792385101
293568,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19874,19.7,NA,10,0,310251,622600,0,0,1,0.781804740428925
789030,1,0,622,2336316,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16081.6,24,39,12,0,416461,577522,0,0,1,0.520647764205933
347556,0,1,746,1876060,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28140.9,22,NA,16,0,397176,916124,0,0,1,0.913470208644867
109472,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15361.88,27.5,NA,11,0,559816,1027268,0,0,1,0.714803338050842
291148,1,0,708,1647946,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12867.56,21,NA,23,1,342969,763708,1,0,1,0.752271950244904
317174,0,1,739,708757,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14411.5,21,NA,10,0,239514,397320,0,0,1,0.842538475990295
758230,1,0,646,4303139,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33779.72,28,9,11,1,153881,984434,0,1,1,0.554077863693237
267256,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48020.22,10.6,30,14,1,235277,374242,1,0,1,0.782867252826691
215644,0,1,720,1899620,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20737.55,20.6,24,12,0,316369,461340,0,0,1,0.869539141654968
752136,0,1,705,3247860,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15779.31,15.4,NA,6,0,4252143,12008612,0,0,1,0.831678450107574
108262,0,1,680,710524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3700.63,7.6,NA,6,0,90402,210210,0,0,1,0.64009952545166
217536,0,1,7430,898035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5545.34,18.5,40,14,0,236436,967384,0,0,0,0.0538852103054523
130922,0,1,740,998849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7125.19,18.2,21,10,0,158422,346742,0,0,1,0.80913370847702
652476,1,0,709,1878340,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25827.27,16.9,NA,14,0,347244,885632,0,0,1,0.774891138076782
89122,1,0,666,962160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4922.9,8.9,NA,15,0,38399,122122,0,0,1,0.593629062175751
99999999,1,0,704,1017165,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14918.42,13.4,NA,11,0,235467,600556,0,0,1,0.999253392219543
92928,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26390.81,18.5,11,11,0,287888,404052,0,0,1,0.765347957611084
165528,0,1,750,2001384,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9906.79,11.4,NA,15,0,11096,513788,0,0,1,0.949875473976135
131186,0,1,732,677502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5323.99,11.4,NA,7,0,133874,1000076,0,0,1,0.714131891727448
207944,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25481.09,13.8,49,5,0,175864,231396,0,0,1,0.792652904987335
454476,0,1,744,2803545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14601.88,17.5,82,6,2,75658,621302,2,0,1,0.835325241088867
99999999,1,0,738,814036,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11871.39,21.5,78,9,1,156104,759440,1,0,1,0.998620390892029
616902,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18626.27,17.9,64,4,0,317338,433818,0,0,1,0.704301416873932
